"object_id","volume","region_name","lga"
2707,15000,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
2708,12000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
2709,9600,"METROPOLITAN SOUTH EAST REGION","MONASH"
2710,10000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
2711,9000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
2712,4700,"WESTERN REGION","NORTHERN GRAMPIANS"
2713,3700,"WESTERN REGION","HORSHAM"
2714,7700,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
2715,17000,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
2716,6000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
2717,8500,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
2718,17000,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
2719,8200,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
2720,8800,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
2721,8700,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
2722,7500,"METROPOLITAN NORTH WEST REGION","DAREBIN"
2723,4200,"METROPOLITAN SOUTH EAST REGION","BAYSIDE"
2724,2200,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
2725,5200,"METROPOLITAN NORTH WEST REGION","YARRA"
2726,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
2727,1700,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
2728,8700,"METROPOLITAN NORTH WEST REGION","PORT PHILLIP"
2729,5700,"METROPOLITAN SOUTH EAST REGION","GLEN EIRA"
2730,3200,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
2731,8800,"METROPOLITAN NORTH WEST REGION","BANYULE"
2732,3900,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
2733,957,"WESTERN REGION","MILDURA"
2734,740,"NORTHERN REGION","BULOKE"
2735,763,"NORTHERN REGION","BULOKE"
2736,12000,"METROPOLITAN SOUTH EAST REGION","WHITEHORSE"
2737,11000,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
2738,1700,"NORTHERN REGION","LODDON"
2739,3000,"NORTHERN REGION","BENDIGO"
2740,14000,"NORTHERN REGION","BENDIGO"
2741,11000,"NORTHERN REGION","MACEDON RANGES"
2742,12000,"NORTHERN REGION","MACEDON RANGES"
2743,5800,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
2744,131,"EASTERN REGION","SOUTH GIPPSLAND"
2745,1700,"NORTH EASTERN REGION","ALPINE"
2746,15000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
2747,4100,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
2748,8400,"METROPOLITAN SOUTH EAST REGION","CASEY"
2749,9300,"METROPOLITAN NORTH WEST REGION","YARRA"
2750,5900,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
2751,4500,"SOUTH WESTERN REGION","GEELONG"
2752,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
2753,3900,"METROPOLITAN SOUTH EAST REGION","CARDINIA"
2754,5400,"SOUTH WESTERN REGION","GEELONG"
2755,62,"NORTH EASTERN REGION","MANSFIELD"
2756,7400,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
2757,4800,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
2758,4600,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
2759,1300,"NORTHERN REGION","MITCHELL"
2760,426,"WESTERN REGION","CENTRAL GOLDFIELDS"
2761,2000,"NORTHERN REGION","MACEDON RANGES"
2762,2600,"NORTHERN REGION","MACEDON RANGES"
2763,554,"WESTERN REGION","CENTRAL GOLDFIELDS"
2764,163,"WESTERN REGION","PYRENEES"
2765,3900,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
2766,11000,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
2767,19000,"METROPOLITAN SOUTH EAST REGION","KINGSTON"
2768,21000,"METROPOLITAN SOUTH EAST REGION","MONASH"
2769,15000,"METROPOLITAN SOUTH EAST REGION","STONNINGTON"
2770,4600,"EASTERN REGION","SOUTH GIPPSLAND"
2771,146,"WESTERN REGION","NORTHERN GRAMPIANS"
2772,252,"NORTHERN REGION","BULOKE"
2773,9700,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
2774,5800,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
2775,6000,"METROPOLITAN SOUTH EAST REGION","MANNINGHAM"
2776,1400,"METROPOLITAN NORTH WEST REGION","NILLUMBIK"
2777,14000,"NORTHERN REGION","MACEDON RANGES"
2778,4500,"METROPOLITAN NORTH WEST REGION","MELBOURNE"
2779,7300,"METROPOLITAN SOUTH EAST REGION","BOROONDARA"
2780,6700,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
2781,4700,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
2782,351,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
2783,12000,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
2784,16000,"METROPOLITAN SOUTH EAST REGION","MAROONDAH"
2785,4600,"METROPOLITAN SOUTH EAST REGION","YARRA RANGES"
2786,8200,"METROPOLITAN SOUTH EAST REGION","MORNINGTON PENINSULA"
2787,8800,"METROPOLITAN SOUTH EAST REGION","CASEY"
2788,9800,"METROPOLITAN SOUTH EAST REGION","FRANKSTON"
2789,3900,"METROPOLITAN NORTH WEST REGION","WYNDHAM"
2790,9200,"METROPOLITAN NORTH WEST REGION","HUME"
2791,13000,"METROPOLITAN NORTH WEST REGION","BRIMBANK"
2792,9200,"METROPOLITAN SOUTH EAST REGION","CASEY"
